"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"q_11",0.00373423968953522,0.00700339668577561,0.00401262817772438,0.00784285482248603,0.00720813088891225,0.00696971749481086,0.00652301600407666,0.0176268899030127,0.0276474695657715,0.0332072684564427,0.0289872872231977,0.0185335139297365,0.0167314246449056,0.0123700031341588,0.0176209393460691,0.0490051933636876
"q_4",-0.013045239293853,-0.0127606188360784,-0.0200643323872212,-0.0246944865949261,-0.0243248775515711,-0.018704878568618,-0.024950782670668,-0.0200909033746397,-0.0255484421052074,-0.0214202669944702,-0.0261067065891742,-0.0341411926791751,-0.0318664951211049,-0.0370371477627033,-0.0277226592958452,-0.0303770636151788
"q_5",-0.00874786785855678,-0.00445956892755366,-0.00156295131342558,-0.00174908004254411,-0.00382704148528749,-0.00505294866879137,-0.00645362003267949,-0.0089906489612273,-0.00767447002577273,-0.00867980103428877,-0.00874693708627471,-0.00533841897393201,-0.00480276934329037,-0.00364687983356484,-0.00477266714572842,-0.0101161799550148
"q_6",-0.00138303206855519,0.00311086088797284,0.00387708617383392,0.00285686696712026,0.0030587658418371,0.00463811045840936,0.00372540997449648,0.00429514687020872,0.00235736208847683,0.00394439618548473,0.00545044585389948,0.00359917255671812,0.00569792827183547,0.00687064107900418,0.00716763591958468,0.00528851853216963
"q_7",-0.00153700075941502,1.23153835235005e-07,0.00330338310483547,0.00208275453297782,0.000831608186693553,0.00174096527941383,-0.000749207607059274,-0.00139781919710736,-0.00370467082837818,0.000821576620546314,0.00296953788952122,0.00212174244426288,0.000346016407527128,0.00153408601502206,-0.00280071319418049,-0.000249644511015139
"q_8",-0.0031024269375496,-0.000826124775447841,-0.000814672842065664,-0.00273443807965184,-0.00159658343533591,-0.00092195881850621,-0.00403399843454581,-0.00294310202840149,-0.00521537252657136,-0.00534773397655267,-0.00500094147794313,-0.00608566595265531,-0.00524187414766999,-0.00438180762618293,-0.00528373348955871,-0.00801256722166143
"q_9",-0.00442421625168218,-0.00663709864100987,-0.00460228718597413,-0.00454582423467108,-0.0049983718174886,-0.00419688266697793,-0.00665693991942816,-0.00352653036659191,-0.00473517954231706,0.00415556133847604,0.00646388965591563,0.00599678532470809,0.0105234064687072,0.0113053267711102,0.00977083145217754,0.0128322186676716
"q_10",0.00516374481524052,0.00729297576841919,0.00634363721650281,0.0053715843962495,0.00837280065320878,0.00694761320159377,0.00853413220785874,0.0101518946968075,0.0102392080617405,0.00770678728481666,0.00742917474519638,0.0095539938120795,0.008813961323506,0.00602097763753676,0.0111279038614909,0.010280172977702
"q_11",-0.00661760668382934,0.00487654712137435,0.00236338292126586,0.00481305372386017,0.00594536303243734,0.00609464791088219,0.00891591298317724,0.00198306259069552,0.00714412941470206,0.000299182868826335,0.00736647396406895,0.0133497467938607,0.0144122978618943,0.0172885779222392,0.0453741833149795,0.0357293314514283
"q_4",0.00222814091410278,0.00180197068599685,0.00163233210683047,0.00168549888367799,0.00237529795453261,0.00386847303235421,0.00517494380684323,0.00432482627698997,0.00285101312343534,0.00278541069618766,-0.0010507378227621,-0.00278118597721511,0.00238367102319324,0.00613893994404679,0.0189542605902495,0.0194877066505251
"q_5",-0.000803552976125802,-0.000681514093721572,-0.00065126323542929,-0.00100621016965996,-0.001946064568792,-0.00219120966233133,-0.00167857955334965,-0.00154151958689267,-0.00178050266251434,-0.00286789319208177,-0.00310624249993972,-0.00465976772897634,-0.00658515730895618,-0.00422897729594253,-0.00587528425627625,-0.00575352503005065
"q_6",-8.69786020904026e-05,4.37746142406265e-05,0.000127914528540277,0.000558345431457814,0.000126893026986433,0.000270488969342473,0.000423574735693986,0.000783952017756009,0.00106509277242199,0.00117067761351563,0.00058942186269581,0.000612861658940617,0.000860882635087373,0.000749841619008283,-0.000221152505672706,-0.000293881737983557
"q_7",0.000626749596613784,0.000650083722245063,0.000620149281920902,0.000758441055745487,0.000504676373432514,0.000814820124793524,0.00045069753023816,0.000877810323585104,0.000987605485326417,0.00115964499280943,0.000853538417277173,0.000267033562503401,-0.000378893689759706,-7.04351309199427e-05,-9.20064893860557e-05,0.00100926448180846
"q_8",-0.000149358568164971,5.75081230873663e-05,0.000501482043362472,0.000472803544463886,-0.000343252487832522,0.000615186403338251,0.000319804545639006,0.000756818176286331,0.000357252752500892,-0.000127976693015249,-0.000927260178910838,-0.00163889995969261,-0.00119043989245929,-0.000869852668245647,-0.00312117043868514,-0.00247812507121107
"q_9",0.00056086410409048,0.00046552292796542,0.00155921566253213,0.00205359029505513,0.00270079985184284,0.00330650716091501,0.00288912556930269,0.00232689902338395,0.0019380670131357,0.00288425319271774,0.00375075958558965,0.00501057176373888,0.00504890564875527,0.00512858835942323,0.00022939953015729,0.00137699829961275
"q_10",0.00088863729984428,0.000879303886659032,0.000647466223768042,6.4489055456534e-05,-9.51724268885672e-05,-0.000246213848425913,-0.000509564156364543,-0.000309162856038968,-0.000519185196842681,-0.000626577871072333,-9.42764321744315e-05,-0.000112984647098639,-0.000801310743871784,-0.00104725988310882,-0.00166857834790472,-0.00220432539892461
"q_11",-0.000886135328605783,-0.00144325193792233,-0.00050289194776902,-0.00151589692602692,-0.00109260966614802,-0.00136764974864337,-0.00122784819809422,-0.00354833483765172,-0.00575634560756741,-0.00667281809212823,-0.00545737101096151,-0.00371273886034932,-0.00470113945988881,-0.00362216097384416,-0.00529405046673334,-0.00991161584582626
"q_4",-0.00707110773430355,-0.00619571304206085,-0.00562151149210355,-0.005883238368261,-0.00426544781857988,-0.00506175523576919,-0.00480632441144841,-0.00331741781904356,-0.00163163832133373,-0.00225637120428279,-0.000983914095664698,-0.0020448624813143,-0.00180090725703514,-0.00085357414787129,-0.00711107722419651,-0.00909298777625831
"q_5",0.0012251531934066,0.00105146772608272,0.00136332281051638,0.00190006374762183,0.00254101318213354,0.00250164058676315,0.00187323339329875,0.00135938289929135,0.00125404702905704,0.00184063157109687,0.0015031024351661,0.0018822874792624,0.00305631795656909,0.00143454608129918,0.00179799719103482,0.00148814711438603
"q_6",0.00022642186824629,0.00018904665072904,0.000174669811609474,1.97900116047496e-05,0.000103362288156282,6.89049720771388e-05,2.39612605159945e-05,-0.000358526379534233,-0.000304727959411256,-0.000354866591322101,0.000203928712224208,0.000484131471432248,-0.000249470843709617,0.000564356480376663,0.00107751822840236,0.000940366485086931
"q_7",-0.000346847651868473,-0.000175250932809584,-0.000179639277191368,-7.93769797509731e-05,0.000332973178897067,-0.000154499262110697,-7.11404742992347e-05,-0.000273479566516151,-3.02319595659143e-05,0.00013490062739386,0.000160260547855117,0.000707656132125343,0.000758503422905621,0.00048448315948919,0.000855798752589517,0.000575178729264665
"q_8",0.000214433544766188,0.000450892762199834,0.000201779757531545,0.00035017538063046,0.000534194857599437,8.84970175571615e-05,5.43223427676923e-05,-0.000422346378371666,2.69108459430871e-06,0.000109515324185423,0.000109016958114644,0.000545862437177335,-0.000930073304185129,-0.000348118125515586,0.00159709087519724,0.000581116832728972
"q_9",-0.000125781550838832,-0.000226169261510782,-0.000519672329248684,-0.00138260594625623,-0.00131225879736215,-0.00125615630096465,-0.00107432667884442,-0.00024695523908746,-0.000105563581623287,0.000327320113765341,-0.000372846197470393,-0.00111134324894573,-0.000367546074002813,0.000948519140796274,0.001914133784274,0.000578496967231603
"q_10",4.94790740604618e-05,-3.34030129604813e-05,0.000120195355355348,0.000484980209946943,0.000411178716422829,0.000658730091287896,0.000862511024786376,0.000670866220519393,7.43166436515212e-05,0.00017511342379359,-0.000124971865450685,-0.000496907239863682,-0.000565574896143409,-0.00141283699584962,-0.00125584851950334,-0.00125257384970496
"q_11",-0.000232167107397235,-0.000603976398463927,-0.00111619749900787,0.000120980489016158,-0.000829704513191839,-0.000250631841487031,0.000392800777173595,0.00192521309464988,0.00194757290427471,0.0026544025121843,6.51488345745636e-06,-0.000909252240905756,0.000695942702486278,0.002666427470508,0.00511002850162667,0.00514524127194881
"q_4",-0.0636268314373925,-0.0593216150447245,-0.0575345598177797,-0.0569612896513061,-0.0560133336716996,-0.0540477718402032,-0.0508845720331938,-0.0473337661026761,-0.0465699101161957,-0.0414278921739135,-0.0341097164607491,-0.0345492986739659,-0.0236811519413177,-0.0369144396651748,-0.0193704306519475,-0.0193954918655391
"q_5",-0.00432366636302769,-0.00280738370385449,-0.00225307239826439,-0.000650021590191688,0.000385943674265498,-0.000902565792123121,0.00102056334594991,0.000913053975993587,0.00401257044279347,0.00409442513067962,0.00272722807760022,-0.0019418481046327,-0.000875170246729546,0.00377102441528188,0.00287459433601768,-0.00393789954812337
"q_6",-0.00169457357688187,-0.000521152318847056,-0.000298166230150456,-0.0014866401351482,-0.00199911431010899,-0.00183215383016629,-0.00140394774515226,-0.000756301633009437,-0.0015313465561802,-0.00298163830945504,-0.00360709191676643,-0.00315568088922365,-0.0037608668094698,-0.00492060361920166,-0.00439162121459718,-0.00590070653327305
"q_7",-0.00144902111190345,3.0527774397841e-05,-0.00131950601822,-0.00284165572388746,-0.00239642229350512,-0.00227934626332217,-0.00221200651293232,-0.00396884681268994,-0.00367484667102597,-0.00352905809095878,-0.00433486637749246,0.000328388374424573,-0.000400779957546141,-0.00180517123499028,-0.00510053802908306,-0.00589147354841901
"q_8",-0.0026779978000843,-0.000715729769112782,-0.00142582728825508,-0.000493875826480501,-0.00264386706206971,-0.00117980722719888,0.00168097162675891,-9.96404864182861e-05,-0.00204815742854504,-0.00241064395621425,-0.00491914833025617,-0.00163053843540094,-0.00186372454017937,-0.00317190458521481,-0.00328823527763171,-0.00580480062212723
"q_9",0.00968951933290735,0.00757032121341383,0.00605932140218325,0.00798920893653056,0.0104986717010995,0.0108574273732103,0.0105493973928306,0.00855661341513793,0.00681788364508085,0.00917847517132205,0.0135961776676466,0.0158198993641251,0.0162282081855776,0.0159453946084119,0.00742752032514797,0.0110588286041846
"q_10",-0.00408480414606747,-0.00421812658370473,-0.00249013420601175,-0.00199746017210496,-0.000560501453997431,0.000790198732516699,0.00149212060327089,0.000978174680311,0.0018943320966607,-0.000559031256350419,0.000183919003240569,-0.000494972954355185,-0.00395804025942327,-0.00246703965595897,0.00053565819580582,0.000544444305981784
"q_11",-0.0036578171165625,-0.0028909913365363,0.0015763020228898,0.00237280438296014,0.00258755662292178,0.00111668743521906,-0.000137727820148674,0.00231989041402191,0.00101977372507024,-6.38847136931103e-05,0.00794588402905241,0.00419719655701825,0.00646184584372082,0.0171871730858273,0.0336512828226175,0.0447012818713244
"q_4",0.0124219620307182,0.00561914694865388,0.0088631530760925,0.0103200758086147,0.011898399409428,0.00557813111485363,0.00739093839782394,0.00203000142841535,0.00357239848616844,0.00505992743243379,0.0087852998340454,0.0179802848504393,0.0244858396118058,0.0230942360673639,0.0177052181751516,0.0104391883261578
"q_5",0.00285033719502189,0.00285627893930616,0.00326517522445269,0.00355134948818077,0.00660121464704122,0.00772321669519438,0.00580099878695462,0.00831730221188127,0.00602567958293656,0.00550036570322739,0.00705701406099653,0.00533405493719989,0.00697524688046751,0.00775957662435353,0.00924765046938158,0.0108030868436613
"q_6",0.00188537639713624,0.0013589429772156,0.000842301377785833,-0.000429324106180057,-0.000646470309840032,-0.000973736062597699,-0.000292996520175904,6.16633214886594e-05,0.00053585025481562,-0.000845122809658727,-0.00111700301852693,-0.00130168481205881,-0.00288320557984343,-0.0044183794280589,-0.00627592636355906,-0.00512442124449361
"q_7",-0.000848489836710704,-0.00192158721389881,-0.00210704602802658,-0.00410436794912323,-0.0033838808004839,-0.00238223886122619,-0.00205357553265544,-0.0032209819458706,-0.00146287127595943,-0.00254870608717038,-0.00461905149522085,-0.00421128857695071,-0.00367440017899303,-0.0061072440345881,-0.00723169009724504,-0.00377273031831869
"q_8",-0.000562125415205092,-0.00326915123871318,-0.00264935258019567,-0.00600195012734136,-0.00685336877730666,-0.00546818149170054,-0.00162170961686511,-0.00319911121369812,-0.00155241228888975,0.00154675061544571,0.000314064848124349,0.00247601561963682,0.00254954438351017,0.000762186915137096,-0.00194320152455549,-0.00106028937415412
"q_9",0.00784530679962745,0.0094748198510246,0.00990109687724015,0.00828157658446534,0.0104000217467103,0.00640762577414335,0.00723818041816152,0.00387313640927221,0.00612313135213107,0.00369079787157568,0.00615594357505083,0.00371694187380187,0.00360230709437126,0.00722471037071696,0.00100921887019886,0.00305976705479746
"q_10",-3.2492399969755e-05,-0.000949225453775163,-0.000460820438530639,-0.000241435091170004,-0.00131898087652154,-0.0010968850687335,-0.00246646183644742,-0.00454053029998496,-0.00379476890629052,-0.00417611589577977,-0.00345469742766914,-0.00516272903125345,-0.00606049350691694,-0.00531205563745307,-0.00439830044075523,-0.00781181569566657
"q_11",0.0029460852826996,0.00485266125548758,0.00120551078160189,0.00532283679083459,0.000718899134119631,0.00124780203658374,-0.00238784347285011,0.000144054598674369,-0.00308635740449444,-0.00191814020920512,-0.00123449352829145,0.00183918604413228,-0.000912063482368248,0.00158060934844773,-0.0043949950833625,-0.0195713590405007
"",2.81328924460326e-05,0.12461984459729,-0.017474628420525,-0.00355258511201001,-0.0955260229874901,0.11452001577748,-0.12881223420722,0.281084417341936,-0.340435431859442,-0.58571379706123,0.272628129020809,-0.355959928930975,0.136415700584201,0.221040746924716,-0.288301660389783,0.111271005074704
"util",0.000354778128746114,-0.0345996100314655,0.223137567049181,0.110155432860556,0.326498362150477,0.0253221468684508,0.447383550116543,-0.365460287965474,0.765848959783446,1.5451168899639,-0.336283482760763,1.20126046613346,0.330820544725471,-0.02838417327168,0.746851527593736,-0.0566093359697753
"util",0.00101747714936986,-0.00966104223011157,-0.137159130385703,-0.0636172289608578,-0.217092809456551,-0.038048615378433,-0.291294251350958,0.22899194153249,-0.461026633748715,-1.07070285252722,0.247615461114896,-0.88351949010722,-0.316189175565834,-0.0515133677046616,-0.449553106124901,0.0374912551906385
"util",-0.000219848676642566,0.00541376471948375,0.0261552272198402,0.0151486016937242,0.0467682144139687,0.00934231930781483,0.062655116620227,-0.0479832605762166,0.0947647581897169,0.242942288282163,-0.0560519730377649,0.208997365996136,0.0826323241576142,0.0227451793267297,0.0884120651016513,-0.0033348936081578
"Z1",-0.00507691450554089,0.00963485670599468,-0.0398604539347877,-0.0192192328923588,-0.0133150061600685,-0.102829792770273,-0.0708758906466483,-0.0691823894559837,-0.0572822815863631,-0.13309676386562,-0.0342235018561016,-0.0574968185375611,-0.161740621659825,-0.0708948508771928,0.00596607389520994,0.036004618745473
"Z2",0.0150972608370592,0.0164783811840039,0.0366439253278292,0.0591670275420203,0.0185331299529227,0.103195534763238,0.0910028078182585,0.083720094970221,0.0788785759706474,0.101734863078046,0.00910038059166626,-0.022549461347222,0.0678285601781092,0.0629053108678523,0.00711308977742556,-0.0287524798219027
"Z3",-0.0005274877937005,-5.35191488591247e-05,-0.00459027369367127,-0.00761918669982847,0.00194003196900248,-0.014103703727141,-0.0138681007430263,-0.0129974869643823,-0.0103133271151791,-0.0165684504944364,0.00394786563087484,0.0100049329184615,-0.00241014724790205,-0.00678799585474825,0.00417298656333232,0.0158796813188778
"Z4",0.0220143906443382,-0.0244063911014274,0.0169323052506935,-0.000791064430494638,-0.0415074356388708,-0.00702551374368976,-0.0363458833259868,-0.0131604580470023,0.0247906032523875,0.0795522565310247,0.0367108433587335,0.0250577802122032,0.0624640863682108,-0.041130352276329,-0.126700561762442,-0.162128396809908
"Z5",0.00725645175130024,-0.0230367907870106,-0.0527479263294898,-0.0133674165451851,-0.0561544132407865,-0.0152512725951144,-0.00705169174566542,-0.0391394017930971,0.0570016492672051,0.0476349521311329,0.0164638239716464,0.0615706447054363,0.00826967496960045,-0.0119228979481267,-0.0238421021040627,0.0948083666246666
"Z6",0.000281869197237702,0.0110582257185668,0.00212494678500016,0.00570478607158712,0.013954837280137,0.00774356840064,0.0100326789696,0.0078509993741838,0.000125701937533022,-0.0102051880455364,-0.00058051526527351,0.00312397035365291,-0.0055024295220663,0.0172754650042613,0.0331761799835541,0.0404438662598362
"Z7",-0.00157849210988651,-0.00516984071580351,0.0025218209688312,0.000392994755313516,-0.00275108770959216,0.0110560190991773,0.0079594044554433,0.00812574979239535,0.00738090513838236,0.0174028874282183,0.000166766880227645,-0.0013247593815556,0.0159455723559944,0.00318370952244348,-0.00874624404059157,-0.0150514548643669
"Z8",-0.0240669061419022,-0.0515565983010232,-0.0450188904038497,-0.0136661876128688,-0.0368120281888311,-0.0313754839739281,-0.0260840249500882,-0.0336984202725341,-0.0335365991237704,-0.0376681722071168,-0.0422924078523572,-0.0628052795350997,-0.104368328803022,-0.061665545443647,-0.074306999599405,-0.0793483853868564
"Z9",-0.0145320339981772,0.0116513658033675,0.0141287109727208,0.0287753379312611,0.0411295178006846,0.0315085661298045,0.0284286900687396,0.0599113272151185,0.0379206866277998,0.0474232894561154,0.0405726401025298,0.0246224577836843,0.0261797618784039,0.0400202710329686,0.0650157659401625,0.103958756866621
"Z1",6.24548611826352e-05,-0.00815940856295459,0.00155112698598655,-0.0126849656397218,-0.00815409136273894,0.0201565491512573,-0.00217238078578913,-0.000655072010572903,-0.0184212015813825,0.0143497389516699,-0.0240535580657018,-0.00368146819492391,0.0259133090866299,0.00600172925674552,-0.0156556740781408,-0.0436362569492838
"Z2",0.00263313314909279,-0.00186757506439134,-0.00385826668924848,-0.00900022103255518,0.0120383523861838,-0.0116497530640272,0.0030773619325698,0.00418240365161921,0.0103950853429519,-0.00817539620184349,0.0180585837350565,0.0243422447678932,-0.00610129136925351,-0.00884560120864761,0.0108072171309484,0.0373026106990336
"Z3",-0.000390795329403523,0.000150296025436565,0.00077529254854437,0.0014860451257821,-0.00267903323806952,0.00172024740388519,-0.000428059079703244,0.000203080558321328,-0.00220995488809324,0.0023655911378549,-0.00213909648246629,-0.00287855728931551,0.000498933766445164,0.00303325739754675,-0.000559902182016856,-0.00752199020335649
"Z4",-0.00250750631309033,0.0106628517324962,-0.00187257736043316,-0.000804535665523365,0.00415634411970892,-0.0119557634987509,-0.00220452297863175,-0.00338797876753784,-0.00440324051143213,-0.0175341689851735,0.00496301099573473,-0.00213399948739943,-0.0203840671486754,-0.00589618181383194,0.00937431711631493,0.0177801462799012
"Z5",-0.00547735706131711,0.00114572442101382,0.00731653615098179,-0.00798060823193813,0.0103959681065687,-0.000303816752077921,-0.000299004812389528,0.026910397540447,-0.0137701956075516,0.00401521272187128,0.021739796363343,-0.000885969365010069,0.0132575011709022,0.0209501044492061,0.0265479620825156,-0.0167119235999186
"Z6",0.000168872102030156,-0.00311131631059962,-0.00024280195859063,-0.000352415545365626,-0.0010805336012479,0.00180248526421324,0.00100405428930696,6.14020493531537e-05,0.000382626793201254,0.00352712769781317,-0.000266513210851385,0.000415582444803316,0.00536331250197133,0.00111530256620996,-0.00145815775202118,-0.00385731430962823
"Z7",0.000207346025523464,0.0015175623425685,-9.09175543262453e-05,0.00139320744067415,0.00153108555525227,-0.00274859399061998,-3.55708449619828e-05,-0.000362796207278921,0.00209593814136058,-0.00267733862436297,0.00220772393458791,0.000989072394267902,-0.00400469695203803,-0.000948428539367086,0.00190955065759963,0.00684086296252784
"Z8",-0.00115642000770846,0.00699659654841413,0.0062997169502474,-0.00466133262486913,0.00374393325297497,-0.0014706077015564,0.0016335110969763,0.00372403133356613,0.000647554613069708,-0.000555778378482808,0.00793622004324793,0.00555271164597858,0.0196076275301008,0.0196283634411157,0.0223655229467044,0.0193264639189797
"Z9",0.00318109509280636,0.00114601419241759,0.00148330194613455,-0.000758993097147742,-0.00347151673052879,0.000230501182952408,0.00115569700836854,-0.0156004052147873,0.00256762776840689,-0.0030008296002233,0.000201815717261598,0.0109343503802021,0.0190120898283006,0.00613908747953055,-0.000630900987657567,-0.0104960323036645
"q_5",-0.0765421087266075,-0.0658681846316819,-0.0625700946186604,-0.0635865175565949,-0.0616556961042371,-0.0632143345473051,-0.0634747156659885,-0.0608554369760971,-0.0598744522232195,-0.0647664832350396,-0.0601299166717185,-0.0749008362289998,-0.0740579942894307,-0.0722616821752361,-0.0856741074849734,-0.0905020638322275
"q_6",-0.000958053040520684,-0.00064120319328083,-0.00130754708940024,-0.000573771278761891,-0.000443400830246055,0.000902369794474022,0.000760117220668703,0.000385738073689555,-0.000412231845272998,6.51222613628515e-05,0.000988808727113679,0.00186825446680565,0.00153508302664426,-0.000281860151633413,-0.00143698943921957,-0.00192070031785633
"q_7",0.00452753404825758,0.00402841358899695,0.00441187827190318,0.00399070247037746,0.00643589012585454,0.00532213359150164,0.00465948531079291,0.00533623924931806,0.00410048479442836,0.00704427316326296,0.00933148836159044,0.0137108547079695,0.0142630939595036,0.0152506157249652,0.0165828611337848,0.0161871596325662
"q_8",0.00604971801118747,0.00987781149238724,0.0110268911801814,0.00896714099094114,0.00767131911996265,0.00982619967974094,0.00726313713873903,0.00889167962082925,0.0103009998478237,0.0101507410279744,0.00707532280178591,0.00959861599223498,0.0113304125034368,0.0115512995542478,0.00734500406010516,0.00655972132711241
"q_9",0.00562361964526685,0.0147464782124191,0.01580588208533,0.0112231353220127,0.0113686707950925,0.0148354092980866,0.0148750805962805,0.017085055763989,0.0141196155419268,0.0157610474565837,0.0115856816318741,0.0152117747441723,0.0151683409970807,0.0121005155444544,0.00892731641790604,0.0122241391072794
"q_10",0.00381961102796643,0.00447360798206026,0.00660595705944902,0.00821013557743474,0.00935828764052711,0.0108848590586269,0.0125825148079167,0.0126994614238648,0.0132263198497123,0.0149093090064388,0.0131982965928974,0.0106208752292703,0.0121047271722407,0.0170103948282833,0.0262497019675155,0.0276183933778594
"q_11",0.00101989916236715,-0.00195493108700845,-0.00334176574062849,0.0028712612827091,-0.00531559432781405,-0.00779244924990694,-0.00268262816722261,-0.00633934372357226,-0.000707717254349779,-0.00659336051065274,-0.00469859397401939,-0.0173674606934017,-0.0121042308301357,-0.00961844972492694,-0.0109744108904175,0.006459915468689
"q_5",0.0109710240906403,0.00549956869240631,0.00211120010642646,0.00230391952482233,2.15833671914609e-05,0.00183884260891586,0.00206945255974343,0.000780076125490611,-0.000255707224353672,0.00204579467992007,-0.00156084918943831,0.00918679011337544,0.0089404300764909,0.00948688503732942,0.0166814132168757,0.0178254321812571
"q_6",-0.0012552739788718,-0.00042562937612261,-1.86930226307537e-05,-4.2543229148527e-05,1.51296661238162e-05,-0.00111186133172554,-0.000626202143492865,-0.000619567444236547,-0.000301268352309201,-0.000739413198382417,-0.000685946290116302,-0.00245636807321179,-0.0023029341085082,2.5382998365306e-05,0.00102670142438659,0.00197536626832209
"q_7",-0.00246699714116477,-0.000945498347588293,-0.00110130908616544,-0.00158174701281664,-0.00126096384393976,-0.00193517930911048,-0.00155713420478806,-0.00217376706733793,-0.00174523583863317,-0.00303759219885731,-0.00226699634034702,-0.00408925122362721,-0.00472290089150194,-0.00553721271285191,-0.00468662711077149,-0.00526693461292169
"q_8",-0.0043639218797574,-0.00517335476978482,-0.00682990525341143,-0.0066777458315703,-0.00651294284917548,-0.00741482410000465,-0.00522572168481796,-0.00735808044760512,-0.00918230393212452,-0.0103288901444462,-0.00650612095977061,-0.00947144951024839,-0.0128115529752434,-0.0107439475859716,-0.0104142258678499,-0.010283686677585
"q_9",-0.006783182663716,-0.00919140799012684,-0.00995094916817252,-0.00809820637798899,-0.0082733082332125,-0.0127672267008426,-0.0120378304453532,-0.0132397540070287,-0.0121137919275116,-0.0149614760263079,-0.00979541105861951,-0.0105235900344964,-0.0119861879285781,-0.00789530765190718,-0.00153215716618606,-0.00826428184165803
"q_10",-0.00149785610511436,-0.00133201696923136,-0.00287947207139716,-0.00321555245950885,-0.0036628852242182,-0.00368762929926585,-0.00461945665632989,-0.00519808748689914,-0.00483354580368945,-0.00505391484115331,-0.0041259246994209,-0.00298324095667558,-0.00335428888094666,-0.00654640321474169,-0.0121823242287875,-0.0114222254506785
"q_11",0.00125276167955456,0.00215361546393883,0.00322771880763071,0.00175132464411514,0.00395662084834021,0.00780194252456003,0.00341022213232309,0.00632718991291313,0.00440350126762962,0.00853884458520597,0.00283894414660441,0.00901767764991373,0.00910241630672328,0.00842385469525453,0.00679794880450689,0.00198501170711761
"q_5",-0.00343647697947805,-0.00244624585920621,0.000170144567719941,-0.000216352359380707,0.00136521279752103,-0.000451311874265304,-0.00205041525571061,-0.00076379450879573,0.00262638137094808,-0.000213017919763593,-0.00153189957848545,-0.00788121283274794,-0.00526179556258777,-0.00930327395564837,-0.0114527345638619,-0.00938622694932864
"q_6",0.00206004970657495,0.00114659895478725,0.000835943884593803,0.00057430093427254,0.000564789540768167,0.00107263836696872,0.000937559506645498,0.00114436658416791,0.00114097590284611,0.00156189815031623,0.00141786320874157,0.00412795696074715,0.00401405883560315,0.00229091585641439,0.00109523818360218,0.000240970283442884
"q_7",0.00118157628226241,9.01201299197593e-05,0.000182408896826682,0.00100727632959946,-0.0014552627282455,0.000468288575873997,0.000751350351515999,0.000971333999243382,-0.000384970260927755,-0.00119928526119792,-0.00215413975178703,-0.00188469931245997,-0.000828328299398108,-0.000771420219275281,-0.00124456998140529,-0.000664539435468292
"q_8",-0.00118600188270487,-0.00136163967111017,-0.000512314921947323,0.000313043693196116,0.00186498603356835,0.00115144452437977,0.000419289886826845,0.00108151517199941,0.00416188881446232,0.0055432988229894,0.00221177391657261,0.00499085387673133,0.00982750099619233,0.00816254737133788,0.0113131165486305,0.0131817486676386
"q_9",0.0092064702054499,0.00854276651702434,0.00841347310181161,0.00948014343696729,0.00924561822999434,0.0115439037507285,0.0106157358138031,0.0102406695307939,0.0123979512803978,0.0177560356047022,0.0142602201903453,0.0147863253234393,0.0203726253824141,0.0158529216001332,0.0122739259115779,0.0220968173952896
"q_10",0.00172209880500057,0.00183005989998812,0.00191881363876178,0.00105914846982861,0.000697328631302771,-0.000150698952643294,0.000106141339582167,0.000208450736545676,-0.000295147827473365,-0.00158472995605377,-0.00261566437807133,-0.00392767661050197,-0.00372254043473388,-0.00335555955770824,-0.00325461504891095,-0.00477130086962272
"q_11",0.00120198216266454,-0.000645631528194502,-0.00066998013810164,-0.0013767121631859,0.00192319078572796,-0.00114713781403334,0.000611036860493615,-0.00200409270368897,-0.000818082451289112,-0.00306966075113959,0.00345642395953789,0.00070713804145335,-0.000912849032864037,-0.00698165397995948,-0.00661682897034933,-0.00711653398682065
"q_5",0.000304016584627633,0.000141167229013872,-0.000264616267906976,-0.000272668535904428,-0.000626256149913864,-0.000177885900430194,-7.92658981068191e-05,-0.000235373914686117,-0.000777126551310386,-0.000219483845566035,-0.000248291140134332,0.00124996789571165,0.000814504503165501,0.00146807928259374,0.00164158782577615,0.00105857095120341
"q_6",-0.000238338322888268,-8.8514801718834e-05,-9.20034393469116e-06,2.37313673350394e-05,5.74765894203559e-05,-8.90822040207026e-05,-5.41195810904809e-05,-0.000105065075831121,-4.85759500903069e-05,-0.000136234900087062,2.7515838296769e-05,-0.000573760805465713,-0.000515215298135479,-0.000125865161505067,5.92482545134839e-05,0.000308410596392568
"q_7",-7.53618568977701e-05,0.000133604550959416,9.61939294292119e-05,-5.59783794757958e-05,0.000464733237207195,0.000107430136567627,4.39583365447631e-05,2.2676978141465e-06,0.000284987412671478,0.000392577049016093,0.000611413862845246,0.000427337601995985,0.000399607715762985,0.000246158830745793,0.000255744164832257,0.000298839827004677
"q_8",0.000216313294116791,0.000236641639856013,3.85097622974606e-05,-0.000107435070800858,-0.000347389865987097,-0.000197063893953779,-9.01770487037945e-05,-6.31893733944308e-05,-0.000541217487779981,-0.00070255216181623,3.93578340420283e-05,-0.000485451237920477,-0.0012789913369255,-0.00102377116544097,-0.0016520964459952,-0.00170411306013578
