"","estado","municipio","latitud","longitud","tortilla","pan_blanco","pan_dulce","pollo_entero","pollo_piezas","huevo","bistec_res","molida_res","visceras_res","chorizo","jamon","salchichas","tocino","leche_pasteurizada","leche_en_polvo","leche_maternizada","leche_condensada","queso_fresco","queso_oaxaca","queso_amarillo","crema_de_leche","mantequilla","manzana","platanos","aguacate","papaya","naranja","limon","melon","uvas","pera","guayaba","sandia","pina","jitomate","papa","cebolla","tomate_verde","col","lechuga","calabacita","zanahoria","chile_serrano","nopales","chayote","chile_poblano","pepino","ejotes","chicharo","frijol","jugos_nectares","refrescos_envasados","agua_embotellada","antibioticos","cardiovasculares","analgesicos","nutricionales","diabetes_no_incluida","gastrointestinales","antigripales","antiinflamatorios_no_incluida","alergias_no_incluida","medicinas_tos","medicinas_piel","autobus_foraneo","transporte_aereo","materiales","index_ciudad"
"25",31,50,0.365956759087507,-1.56419316451636,8.15241853102878,0.81860963466554,2.66770612484924,19.7417332378706,24.4048879013698,15.0723410371445,66.8548234357427,57.2822881292497,18.8850971152752,54.3404929250703,75.114288585115,39.0910897472401,88.7510266020402,9.88252152611978,72.6236311487602,202.973235269941,27.0630980359921,56.8962630120987,58.9663461036107,48.1194832512913,32.6584165503696,49.2623006579655,22.5030191512443,4.89101683278067,14.5936506772557,6.62186719495914,5.35818519344079,7.21296902277673,11.7614265204023,27.5419509539388,23.5897405233637,13.2407155727671,5.14210855467996,8.92647156964282,15.5690478416882,11.5233529670516,7.47699544477643,11.0840140570984,7.12396370363441,9.15938190467281,8.53549766628732,6.5187674749674,13.1491353664713,8.15879437081924,5.5347333245283,13.020094244543,6.94303910945136,15.4892893524738,18.2214934818358,13.1377160938372,13.7740489145,8.46217572140098,5.15052943968864,143.922494036377,220.080145153443,45.765959756066,129.161850954646,0,122.652519597442,28.0103640818504,0,0,117.896453159408,86.7786261253941,243.185001689,3087.02890814404,84.4310923838342,31050
"26",2,2,0.570082711284904,-2.01529290257121,10.6651865163527,1.92749948208719,3.25525160027239,26.2605603848162,25.3048723616986,12.815368205427,71.451227022822,57.2437387797416,16.836936520591,57.0422434903891,72.0234358305586,34.8061993658361,91.9683471169471,9.39668880444107,71.5791335516786,202.545355728864,27.0060474305152,65.167476135258,65.3137287486061,63.5343247980765,23.9911457562299,75.3082115356733,24.2863025836813,7.06628025848166,23.9341153752378,12.7480562856987,9.21591765157766,9.71918183959714,11.6226834333784,26.4455653826608,19.4008869317764,19.6461549687886,4.89285785800432,11.4490411594538,13.3130381899597,7.97443598639698,5.34590523683814,15.1825246001084,4.2404302150153,5.45198170501967,16.0034046743742,7.02871690740947,19.3999214041149,11.9343420276394,12.6095779742635,16.4183217055783,7.19684694264168,18.5240366674919,15.9983894889865,16.9583637090796,11.2026600514628,8.1895749840884,5.37125351761393,148.51011846782,188.977254986107,43.4926082519535,122.625926171564,0,147.918137880314,31.4168905262097,0,0,116.923883085446,107.287575530049,248.252951316318,2051.57136092764,81.8792355678919,2002
"27",5,18,0.46950811313873,-1.77005475031269,9.47641314582493,1.01335436323768,3.06284836803451,27.0667056659192,31.4405268510245,13.6980862516135,64.1932777250397,60.5125258924018,15.8486873109556,59.9222479034017,76.4281464604772,49.3614269694058,92.3747772956371,9.30638514789013,80.0727686646376,181.941919147704,24.2589225530272,64.4942625136744,65.992446734682,61.3025888266789,27.9474838363928,69.839369337573,24.9171868954243,6.25763665206164,22.4179554725682,7.97089366992372,5.92895034822512,7.45729109134862,8.13360537000614,27.3151245106042,23.9382421511113,13.7961891029794,3.9565329204652,12.5371017289893,12.6858310467367,12.3727311462113,9.00072472123171,12.1982646863966,3.69919659504836,4.75610990791932,7.86160327541101,7.55681785655683,13.3232990015583,10.279642684408,9.46395508001745,9.9336764566042,7.93610975029712,15.8062161390197,19.7496607103275,12.6081258265815,11.3644389459158,9.07595657088871,5.58956931684594,145.193510803023,273.585278709451,45.0738561697878,104.804471347796,0,149.120710095473,37.1285577851054,0,0,108.546493590357,89.0241385126001,228.530295392053,1783.36499835354,78.9231533674514,5018
"28",19,39,0.447933904348749,-1.75075431650417,8.80830764785749,1.1448822845715,2.98690134759971,22.1255963355535,29.8905639328017,12.6601006367533,56.6581224829982,45.477624013543,17.2933178560554,53.1489633462855,74.7123690156241,31.8490757894262,89.346506428345,9.03013978042972,75.9342537350982,181.641941802922,24.2189255737229,56.0686452284723,67.1736201272351,57.559045456112,28.7666827959062,63.2983723221928,21.2168690770784,6.26731239767586,18.8977706578809,7.96729662657061,5.29462318031061,6.11856734598344,8.8585045978382,22.230052312012,22.0769479132804,12.8695741620279,5.9075596676182,7.02286556206907,14.0480331737986,9.56892251326013,7.93109833431733,14.0628154857064,3.36063017568654,4.3208102258827,8.41634883180832,5.88989042287317,14.4735386294049,9.50824953198952,7.36696899378561,11.5330791737089,9.03971908782709,16.8912556102394,15.6275519664411,13.2121737785564,11.533723380335,8.45743711578103,5.26891469980181,148.532132881982,238.977375563171,51.219491787423,119.090955175296,0,149.33207711001,33.9207835602735,0,0,129.199479658354,88.9488297000337,237.501824108835,1741.62793860862,81.6968056998646,19039
"29",16,53,0.343868647698587,-1.76602110067979,7.373635847783,1.61143823377329,2.80116322660354,22.3252981765085,30.4740034670936,12.9048674062518,58.8335012445665,50.4875777983421,21.3234753221632,61.03899494,85.7444627023148,34.7301237387541,89.3126642629947,9.02972347430888,72.4124266536937,197.615979737774,26.3487972983698,55.5761951278505,76.5308371031442,65.8722154617118,27.8701763647545,71.836855383261,27.3656355519752,6.73360172793549,25.3486461556083,9.12881902508545,5.65516790658857,5.84205468952307,10.4042015654626,30.6775383829349,26.4131495831565,12.123359965601,7.3571224597832,9.78867922115609,15.0919321462512,10.6718140283441,9.03564675367456,11.1236506629845,3.84336220636298,4.94146569389526,10.199109230536,4.72202358621517,21.2742281087848,11.6001177847068,8.70813387191334,11.032162150329,8.33727567713928,15.2330835964055,23.0229327248291,13.7589406018241,14.2193197295404,9.61537480168968,4.95683463593784,159.158037153733,262.996431821058,50.1580508554445,130.573101531954,0,151.036659178127,34.4615408388579,0,0,108.205944706796,81.8643339774124,247.89492203894,1779.74336483542,78.3417735658616,16053
"30",20,67,0.297888918259728,-1.68808245252892,7.21906821791551,0.782683946083338,2.64863519222467,20.4389795532245,28.0911030331918,11.519539648704,66.6503624795822,56.4355543503685,16.3593931090811,49.9939620163167,76.3629452407083,31.398767727732,91.310641723435,9.45594926791103,72.7145901398522,181.255711999395,24.167428266586,53.5110590070211,78.5915809520182,49.7141865043305,27.6759448693658,49.6315044978862,23.6067576093383,5.63409180163827,20.4346320363446,8.50304016767118,5.53179992520171,8.49089339309942,9.66983232339789,35.6574210778881,23.6423691569076,10.4759869832634,5.46935725813362,8.19139920898583,15.6629270500366,10.4567512311441,9.18500799347038,13.4822945424794,3.85845727802315,4.96087364317262,7.57770017800278,6.52447784439425,16.3603022934797,9.24456043716909,5.7651562763039,10.8123266620276,10.3213272385695,15.4378135747298,18.9729802254987,12.0673673501077,10.2236833807522,9.1226529902112,4.4122497968099,170.695607462491,248.613695119117,46.5702088173386,117.047313730629,0,132.453386159253,37.4731228740367,0,0,110.951873114734,100.090476073859,242.38249774625,1979.62802471553,81.2640884901299,20067
"31",21,114,0.332402804217916,-1.71386969222713,6.74009745012047,0.773849205019452,2.41759740512706,20.8311714033294,25.6959954363517,10.0626734097255,61.3267665690043,52.103366731361,20.3311022699396,50.5258052140428,80.6029710879362,30.3252509890801,82.5032292965149,8.8631400380647,66.6599687602081,187.883457017569,25.0511276023426,62.8635408736859,70.2605620196165,63.0690126886764,27.2831412568815,63.7196441108264,20.5666235801002,5.57299661945282,19.8328164354591,7.29525126323951,4.28193508151438,5.66969858719017,9.50412493053677,23.6754818667961,23.9346623037893,10.5272290340746,5.93133310220766,7.09292044079157,13.5857023882581,10.2644402023059,11.0885577984461,9.56999253967378,4.40341558114126,5.6615343186102,8.32054901469501,6.36747388676462,20.6786848333409,14.864807250816,7.58548629492268,11.7367132793347,7.6433821735428,14.0518715881047,23.1095386268879,14.0076941385775,12.0578052847902,8.85398420718117,4.71664909353933,138.408428560847,226.522907386514,45.4796594247611,100.605432610913,0,145.790831599184,23.7903859880938,0,0,116.428351151794,80.1811608280765,252.040291862739,1392.16464451458,80.6414935061042,21114
"32",22,14,0.359329356105525,-1.75210209989513,7.87599209323123,1.30560450475275,2.78407579903011,20.0482999115406,22.0256081469105,11.2212488455432,62.0754483349339,54.2730507518023,18.8483535145852,43.7974693710172,64.4668065528443,25.6425882867558,87.7138389493031,9.11626398376451,70.9602923851662,179.529109625151,23.9372146166868,55.3551395560323,73.1549763435673,73.9689464702898,34.7707167317845,54.694624574485,21.9665060137094,4.97656553959229,18.6313099347152,7.22946047903807,5.19218463192021,7.00637347059116,8.72287253803104,37.94752567826,24.2496055343411,11.4160826849,4.76916226873522,7.38891013378652,14.1196672723473,8.57664110500962,9.33429092853816,9.57268054925438,3.75760737315008,4.83120947976439,11.5050664366242,5.28274310045716,17.1820786838317,12.9408604539764,6.98832263901345,10.6675793988246,6.94067834963714,13.5198780943824,14.5923711199303,12.5830027543273,11.5724137480331,9.36096398494345,5.35271977515117,152.913671642037,206.757214429775,38.5337525860094,115.30264839643,0,112.263474391524,37.0225041450847,0,0,108.842601002789,91.2830786845968,321.2681243805,2368.10189029209,80.6340743531474,22014
"33",30,141,0.321862954771202,-1.66180070293415,7.01857851652805,1.05306096615,2.7146073976,20.8379014993672,24.943946073245,11.234606249929,61.5017089016977,44.6645589984524,19.8892601903509,50.9792423803819,71.7789904252962,29.772458216806,92.1877225957911,9.92834834629546,67.9288356618449,182.592672900423,24.3456897200564,50.629086791126,69.3230497845565,61.2482263949831,30.2378974961466,65.2486796689166,22.4357292097247,3.7348291421449,20.5262653550824,7.49468790686479,4.98060171193843,6.50882624890361,11.1118138469095,29.7810542147245,28.9207123346034,11.2101619170712,5.23171928639635,5.99908607009269,12.4076294504438,8.55469791025429,7.57494647139683,13.7483554022461,3.03634520945773,3.90387241215994,14.9057556249875,5.69496038291976,13.1284011523856,10.7583214342507,9.40285752482727,11.9367884227116,6.98857472302285,13.9697664078506,17.4903788371778,12.7918473426313,12.122647286933,7.95267088520503,5.496234954411,157.05787453647,209.209209221543,43.3486952856712,99.410960839475,0,118.519731628506,28.3755954724111,0,0,109.534300597606,91.4606343082127,232.815109614096,3248.53960138039,81.114363713659,30141
"34",24,28,0.386585581141148,-1.76234621220127,7.3924645230947,1.5983249624,2.61029273127753,19.8154664038834,25.6546301224192,11.9168730988749,68.9661813846392,52.2464139053645,23.3415796386652,53.5960177907498,85.8423392665313,25.6351912369911,74.1864934021169,9.08249143997925,74.1720908933401,218.156342258775,29.08751230117,58.2291597824605,63.1363602054956,60.3616526783748,32.3299626354724,62.2820323726149,26.4544664481816,7.08584199604266,20.5176852964017,9.53861315507273,5.97265719346549,8.2488167442921,8.41104500837301,19.933799814418,21.5477357604095,12.0110825717972,6.6833410436751,8.08045833564689,15.102900529346,11.0511989002438,9.76671820929996,17.0612947885082,4.65526656288809,5.98534272371325,10.0595135439787,6.36602382578605,17.0250985128595,8.68350096329679,6.79052481201224,12.0906771403518,10.3005150576576,19.7131513011871,25.0624018957646,13.5870610056967,12.496696454699,8.6121331620556,5.06212477874518,133.998230881157,225.153654498189,51.12795579514,121.353203135784,0,183.425032780294,26.2335635222276,0,0,119.768338211881,81.2710963765672,242.4824727767,2131.65151765673,82.9643176779004,24028
"35",28,38,0.388427873206934,-1.7081294982234,7.26938478453039,1.34383096201502,3.18463257615092,22.3394513916765,28.6870835294472,12.1919824689718,63.5795823117456,53.4489911095841,22.3279077469902,49.8841110167511,77.1125687604475,33.6928392667805,81.5578913540071,9.3648258909247,72.8420911035298,168.137568061772,22.4183424082363,53.070519888402,77.5462519991655,52.029489681668,37.6228426129346,57.5473754334448,20.0027356277002,6.10885442136454,23.0809932356922,7.44276431461296,4.1284447431404,7.90165103619296,8.3195142777085,25.4652065463736,17.5660365440522,11.8595431689718,3.96848634987726,4.99095025727811,11.5709868363738,11.444940703895,9.93356158605365,13.476699987381,3.45694473733322,4.44464323371414,9.71602924167898,6.00364629202902,13.8534416369977,10.3391556702003,6.47818736622393,10.5675730130571,7.86679422534311,11.328022493975,16.138041420916,11.7185937044365,12.7489691207047,7.98242978772258,5.37361152071596,116.617639178801,186.045743771784,31.4646300715486,123.31577228709,0,134.76123156207,26.5445579764583,0,0,112.224060019498,78.563935239244,248.740063130958,1960.6654230526,79.6667918844396,28038
"36",7,89,0.260194654592247,-1.61025046424116,7.00541872980625,0.747838238848996,2.9546850138,21.8734300984598,31.2906309500361,11.8213877986997,57.7366069574126,46.1079495650095,20.0620812855315,41.9843064293388,74.4404244999148,27.9424038928253,91.500683483528,9.6073543102904,67.9396278854593,182.200028965014,24.2933371953352,59.6200689257807,60.3891168621057,55.6884197785313,32.7087550968653,48.4711896649258,27.1453590462882,4.58844152011958,18.5179529745736,4.62381462943786,4.72490790913261,8.80945732729859,8.64825132257409,23.9483013978544,23.2678234929935,10.9667278094326,5.56718701362645,8.23428846449054,12.4424084080922,10.5398016336705,9.96126124341176,13.3418795147628,4.19741645111056,5.396678294285,11.3513016728697,6.23155893086762,12.9436489588293,12.0070508383522,5.57985483897319,13.403180844384,8.72545657159401,13.0530675704796,19.3223401827524,15.0553185153384,13.0183136625163,9.19999406124251,4.34940441268878,135.100302626338,153.272897056504,34.2481722740221,118.607000150358,0,130.546920523503,29.2248060895933,0,0,117.363754271427,57.5061700393346,235.782270925382,2684.73687771153,80.1628817076576,7089
"37",20,515,0.284915304036882,-1.66223218707155,6.65270804995433,0.851153522375,2.80391317325018,21.7750011710028,28.3172458200669,11.9403949394093,61.2636973528272,50.5959710631115,26.2954846671386,49.3329481304813,72.8384635917693,35.3265442151049,80.9537565771507,9.53915730528971,72.2823407287559,189.531919219849,25.2709225626466,66.5795284546623,71.5250555667297,58.9554798607501,28.4998561728295,48.5460288254513,28.8587694194996,5.72627149482868,28.6334277503846,11.3089836164933,8.42137872906921,5.47566966422414,10.2813251406944,34.6908636349264,23.6507895267122,16.3715113574221,5.6290367416859,8.68649307296454,16.0370004477939,11.9578025228061,9.60943792557292,14.2497549258269,5.09409331465751,6.54954854741679,12.71033241948,9.8241381893046,14.9136116603724,9.37909767911984,8.69933170819507,14.1166936548009,7.78392443534803,14.7103377270745,12.428285878388,11.0891710597369,10.319683718115,8.5036837030952,4.83595294223775,136.080884279227,250.104373120337,48.3048808085701,130.031455178063,0,111.595018824275,30.833903608984,0,0,112.2280140744,75.4530871171162,241.984138933388,1562.56202593142,74.7035259776168,20515
"38",14,93,0.363333917033919,-1.79345185759341,7.89812703717201,1.5619772758,2.89827591894408,29.6632799346158,35.9567351289114,11.3621874052271,62.0745846528798,55.5825124599341,22.6328653269151,49.1838615553268,71.7348215277966,22.8085058229317,60.2712254626601,10.1517077150899,68.4691026397975,238.98358747787,31.8644783303826,55.1391793161521,69.2737782576301,76.5758168001602,31.1235850016187,54.2492894356792,21.7725203770494,5.91151104940258,23.7994052202518,9.66089984210689,4.7409043693575,5.00229304217121,10.2099957645055,32.5990348699518,20.1275829088766,10.7547973306432,6.39296900917141,6.52336703626341,12.111677395119,12.6600476134252,10.2918214184542,9.01797573268276,3.92115190199298,5.04148101684811,8.05756305132253,5.44694125296739,20.2417975204355,13.2736281846932,5.56956446848696,11.3819035377201,3.598025007131,16.8752143897425,22.0616129331604,14.0865393080568,10.5896827695117,8.68740945546569,5.48805333755003,177.599458848115,224.430635008373,42.5467127173418,115.640412079911,0,110.673766715727,36.172606860812,0,0,107.906210320891,85.8337126850184,234.479789739774,1859.32082489272,82.8781312300626,14093
"39",18,17,0.375531829270028,-1.83074857505079,8.41868049302556,1.24680435640651,2.24207844050322,20.6015382605118,25.4701630783847,12.5762349098007,61.4511404331361,50.5042028089724,17.0393444686362,48.5811702029195,88.3374877504131,32.2514079721379,92.8898783823742,8.79174217476546,64.9709770638846,183.244191111111,24.4325588148148,55.9062018546959,67.2655789758201,67.2417980133556,27.986181746327,55.6998604789588,24.1942065843722,5.89028106866157,21.9906683451202,10.7671975068032,5.96369496374019,6.1893720346361,9.54213406119855,31.9225037691698,22.3064673172399,11.3490280247907,4.96224348553587,10.0907562651385,12.787990676624,12.2680247968402,7.71082728417615,12.1039801965522,4.92921861481841,6.33756679048081,10.1612950410256,7.04096033264002,14.9171742651109,8.55588180340137,5.56880834893662,12.4737465825534,5.31523610258834,11.9726471256838,18.9439573270224,14.2916430450716,12.1157611155752,8.40197150736079,5.55776184876272,141.341378448634,229.248060601732,48.4033494682964,111.469524828781,0,144.190931776074,31.745586981578,0,0,113.224042190713,83.3521060095252,266.84893235375,2005.18996778269,80.0979846616548,18017
"40",2,4,0.567838023960759,-2.04279638211878,10.0208506913713,2.11214604625,3.42459384748043,24.9355231303708,31.3376276823586,13.9186975155611,73.2083303004848,55.6610516261155,17.3967238698696,50.109179514848,71.2135229531721,40.5762939726166,84.155041209998,9.45201415821969,67.8400249503754,200.448941710501,26.7265255614001,62.2933544302062,64.431130422869,65.3074126027397,31.9546017792892,73.5065985039146,22.5638375169048,5.62782095220158,23.8136005642435,13.4478214412523,5.01658543661877,8.31658703186143,8.22591214421714,29.8541356745389,15.3822292757024,19.2652837612856,5.38878070050146,8.95489652468073,18.3816221897276,6.97081644908752,6.49604918532713,11.1933708345266,5.2509141918796,6.75117538955949,21.1797363568204,7.18203816912792,20.8580498546588,14.5152061778133,7.21399299590296,13.7317293261858,8.03347630183747,16.5702977990136,20.2000584076439,14.2023778884162,11.602795757901,9.84168838011196,5.53248588612504,141.487749608377,265.317390188453,51.5389072127328,123.959772101112,0,169.939214718064,31.4355109614388,0,0,76.5559869408152,117.709086135614,232.326318785378,2104.39783659299,83.0181101852116,2004
"41",29,26,0.337803628547906,-1.71304550900803,6.35241818173265,0.741252051205882,2.45176751208918,25.1199683005621,37.0412923836233,11.4220522124394,60.6759263178103,55.4123559063369,20.8596107383491,48.5929426498417,77.1528901035175,31.3954355089319,88.8032906219287,8.72138428362604,65.1798079738624,172.60171746553,23.0135623287373,52.8606590087084,67.6046974365051,69.5299589050742,29.7981205952873,52.2617331117113,25.4682603081117,5.99451535885423,26.0526115609958,6.60656527520401,3.72545189722563,7.35507491678425,9.65013189572763,29.3947625557854,25.7232188906212,11.0019398851754,6.36429182029917,6.3075487371132,14.7652730048582,9.02922478903273,8.84355479436886,8.66676714719431,4.19755153800321,5.3968519774327,8.72997003686151,5.96726338967848,40.16622196713,9.62806541749354,11.2338667306435,10.9976682394484,5.56046299092159,12.6300006008864,10.3068329344548,16.4051689820444,10.2863985357983,9.1514258337394,4.60458266305419,157.814100510065,218.646691024428,44.367219312735,150.232169790978,0,122.392981156843,27.429547498976,0,0,93.3734773558447,66.4257554405583,233.39972530095,1766.92768525402,77.3522096564817,29026
"42",15,106,0.33671279776541,-1.7392884735471,6.76393009799225,0.892332918761972,2.51567073401989,24.2055711378119,33.1252736567836,10.895530055304,58.9746078121842,51.1702543646831,20.2873684464922,49.6934298087942,87.6069336606184,34.6656231785428,91.8604849194034,9.32265384202315,65.1450905849677,179.137595264934,23.8850127019911,55.4890203064249,62.5087909910376,76.8760093110497,27.5240178248699,56.1506389101923,27.0127791080372,5.86990515695975,21.6138708030321,8.03118084599704,5.51616272683046,6.04282364797221,11.5855883371167,32.165996872158,21.3613106143804,9.55702181969797,6.17845538187769,8.50113442258795,14.5944849387348,9.74667242814036,12.4571483365424,12.5098740575401,4.05853812365558,5.21812044470004,12.2611879179638,7.38724379196013,13.6407778647265,8.77496850670784,10.3711145297836,10.8117584256704,8.31492897907151,16.897599236959,19.2263570200705,12.5146844046912,11.8356554420603,9.59680510465984,5.05163606446072,125.801553708669,219.955525082338,38.4641073481611,105.48841637465,0,129.29198277871,30.4885499830159,0,0,113.049901101158,102.016001166917,257.9976243355,1611.01581600646,79.7392466529735,15106
"43",5,35,0.445834661070759,-1.80539766766558,6.98429403906349,2.6368901524724,3.0024201716578,21.278154397261,26.5408841593414,12.1606185271585,59.3148908717351,46.1932322942795,15.4268983878035,47.2503580852831,88.126907878023,32.3996307145527,79.0715085531412,9.23978201212427,76.5369738007351,175.788465307229,23.4384620409638,48.3437746510192,72.3104642919055,51.6099124699317,32.2774824667986,48.5003529496198,21.5839162419174,6.85043746041444,20.1347316334158,10.0064512211502,5.22313547143934,5.85591836952499,8.70865855816024,28.1230685761112,17.1588653283349,10.4556219176354,4.48576605645068,8.02353982954924,14.0694264542932,11.0893580255705,6.92714407630661,10.6774340477202,4.60791245624617,5.9244588723165,9.67827215580677,6.19145432196134,11.3051139196611,12.3948336871821,7.96832438658471,10.0609706581349,8.66671025239695,15.8197171190195,13.4245959044604,13.5185253287011,12.636087776876,7.7752320001629,4.72914123901302,148.293786860598,301.018591274361,36.6444038531651,112.011567646456,0,137.423992611528,31.740303337973,0,0,110.954914284,79.3999971983968,255.210006299979,1978.35320002283,86.6856843405946,5035
"44",13,77,0.350563924615317,-1.71676402984518,6.34312378194377,0.795163595053921,2.33546872999123,17.7088484601505,24.9854792707084,10.7145803467363,61.8881409052407,57.1320156939896,21.7029498216859,50.2142294312869,68.932692117395,29.5025232567375,84.6254877586492,8.68779062064,79.5102482524389,175.771009641778,23.4361346189037,68.3630634665317,73.4564845416244,53.1190230858449,33.5192330563003,53.7068904286179,21.2549481203035,5.56861448141175,19.0471941682297,7.52471841605292,2.74282554094916,8.7919623957363,8.39000000636997,30.0564543781448,21.5581340841837,12.0580185817636,5.90163631859542,8.5557794239594,12.4503595449658,9.37054645922774,10.7587898782502,11.0643612561457,6.59875296832193,8.48411095927105,12.618035895038,5.7087196362614,19.635239132625,17.9030523527867,9.05938119530458,10.1024453677204,5.87247264748266,16.1567856756757,14.8263048123229,12.2267284693908,13.05005502388,8.83413666579733,4.95207432448488,135.415984246314,217.225397247214,47.0061362584756,125.954930498892,0,104.704397203329,31.1830693304316,0,0,111.161833036398,75.6501328256513,246.7408302284,2410.98657046894,76.0784338295608,13077
"45",30,193,0.334933531633308,-1.6781922533761,7.88197716650025,1.19547892890014,3.26047442396528,19.7523473848161,26.6771332999771,13.4258583604959,64.7038819019017,53.2299381002977,22.5500939560282,47.0929589057703,81.4684360155481,27.1008973244686,91.5777105263158,8.6251768799199,63.5220463519077,179.038731081969,23.8718308109291,51.3941748534857,62.1429712372268,57.9684578198246,25.2873227363441,51.3898727302811,24.9882530159774,4.66072431941908,21.7610394726888,7.85179711056164,6.20870674394367,8.34577919702869,10.4752025429524,26.5311484195405,20.9147197476938,11.8058468824401,5.08056284756172,7.37946204102222,14.0677061378695,9.85437161623839,9.44503043709073,11.1730057673253,4.0942574117032,5.2640452436184,9.49576701283895,6.66191950933742,21.8223574792879,10.817428560201,5.9919488679478,9.87336669949062,6.65538795702342,14.0967729454957,17.4828316137079,12.1114157911749,10.7529597386095,8.57771385787622,5.23541426671022,139.656617168094,228.234870735096,45.6432575401266,90.9936691743156,0,116.595117154885,33.8347758030541,0,0,110.918886693266,89.2950902184506,235.88584849124,2177.83863625308,78.0360463452161,30193
"46",27,4,0.313970188081524,-1.62190053699822,8.59117850325703,1.07306667979052,2.75954216672861,22.5566446766807,28.8255512791424,11.8836542355026,59.6542297274537,45.0832290195498,20.1002854996925,45.4958995159806,69.4710576200556,24.6970151100044,75.8782437691953,10.3759217904026,70.4548636211293,180.122214563373,24.0162952751163,59.130131581978,68.0597092012626,70.3981772064855,29.4358246029742,58.8003201079616,27.5898072715075,4.78452674903874,22.5473417597045,9.29437485878661,5.69391037689583,8.10808179854221,10.0101869537939,28.6618600714085,26.3570103540569,10.1974440734625,4.74338012463816,5.85926974721576,12.5921462550651,10.2821027616322,7.68990234864055,9.70582370614223,3.88838873800941,4.99935694886924,12.2597540266897,7.22037363780306,16.0478617786892,8.67188907319009,5.65822913423014,12.6265923075581,8.60267512682405,14.3698517821652,20.1247525331761,10.504503310101,15.8131932592734,9.3904566573045,4.77207313497246,134.469417321409,255.151517138947,43.9303067364821,124.538704602729,0,111.76158599167,32.6646594226678,0,0,105.463993968517,93.3640412160363,219.095865882642,2550.42329405871,79.8833725960219,27004
